Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|3132360.4.peg.24	CDS	JBBJSN010000001.1	25964	25119	846	oxidoreductase of aldo/keto reductase family, subgroup 1	- none -	25119	25964	
fig|3132360.4.peg.25	CDS	JBBJSN010000001.1	26906	26034	873	Fructokinase (EC 2.7.1.4)	Fructose utilization, Sucrose utilization	26034	26906	
fig|3132360.4.peg.26	CDS	JBBJSN010000001.1	28982	26967	2016	Na+/H+ antiporter	- none -	26967	28982	
fig|3132360.4.peg.27	CDS	JBBJSN010000001.1	29910	29299	612	UPF0126 membrane protein YvgT	- none -	29299	29910	
fig|3132360.4.peg.28	CDS	JBBJSN010000001.1	30470	30057	414	hypothetical protein	- none -	30057	30470	
fig|3132360.4.peg.29	CDS	JBBJSN010000001.1	31153	30467	687	hypothetical protein	- none -	30467	31153	
fig|3132360.4.peg.30	CDS	JBBJSN010000001.1	33397	31298	2100	Cadmium, zinc and cobalt-transporting P-type ATPase (EC 3.6.3.3) (EC 3.6.3.5)	- none -	31298	33397	
fig|3132360.4.peg.31	CDS	JBBJSN010000001.1	33823	34566	744	Manganese ABC transporter, ATP-binding protein SitB	- none -	33823	34566	
fig|3132360.4.peg.32	CDS	JBBJSN010000001.1	34566	35438	873	Manganese ABC transporter, inner membrane permease protein SitD	- none -	34566	35438	
fig|3132360.4.peg.33	CDS	JBBJSN010000001.1	35452	36390	939	Manganese ABC transporter, periplasmic-binding protein SitA	- none -	35452	36390	
fig|3132360.4.peg.34	CDS	JBBJSN010000001.1	36975	36427	549	hypothetical protein	- none -	36427	36975	
fig|3132360.4.peg.35	CDS	JBBJSN010000001.1	37065	37673	609	hypothetical protein	- none -	37065	37673	
fig|3132360.4.peg.36	CDS	JBBJSN010000001.1	38620	37688	933	Two-component response regulator, controlling glutamine utilization	- none -	37688	38620	
fig|3132360.4.peg.37	CDS	JBBJSN010000001.1	39933	38617	1317	Two-component sensor histidine kinase, controlling glutamine utilization	- none -	38617	39933	
fig|3132360.4.peg.38	CDS	JBBJSN010000001.1	41495	40050	1446	Aspartate ammonia-lyase (EC 4.3.1.1)	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	40050	41495	
fig|3132360.4.peg.39	CDS	JBBJSN010000001.1	42789	41512	1278	Glutamate-aspartate carrier protein	- none -	41512	42789	
fig|3132360.4.peg.40	CDS	JBBJSN010000001.1	43100	42975	126	hypothetical protein	- none -	42975	43100	
fig|3132360.4.peg.41	CDS	JBBJSN010000001.1	45532	43097	2436	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper Transport System, Copper homeostasis	43097	45532	
fig|3132360.4.peg.42	CDS	JBBJSN010000001.1	45819	45613	207	Copper(I) chaperone CopZ	Copper Transport System	45613	45819	
fig|3132360.4.peg.43	CDS	JBBJSN010000001.1	46197	45892	306	Repressor CsoR of the copZA operon	Copper Transport System	45892	46197	
fig|3132360.4.peg.44	CDS	JBBJSN010000001.1	46754	46299	456	hypothetical protein	- none -	46299	46754	
fig|3132360.4.peg.45	CDS	JBBJSN010000001.1	48622	47033	1590	hypothetical protein	- none -	47033	48622	
fig|3132360.4.peg.46	CDS	JBBJSN010000001.1	48935	49645	711	hypothetical protein	- none -	48935	49645	
fig|3132360.4.peg.47	CDS	JBBJSN010000001.1	49664	49903	240	hypothetical protein	- none -	49664	49903	
fig|3132360.4.peg.48	CDS	JBBJSN010000001.1	52966	49976	2991	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)	Restriction-Modification System, Type I Restriction-Modification	49976	52966	
fig|3132360.4.peg.49	CDS	JBBJSN010000001.1	54211	52982	1230	Type I restriction-modification system, specificity subunit S	- none -	52982	54211	
fig|3132360.4.peg.50	CDS	JBBJSN010000001.1	56220	54208	2013	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)	Restriction-Modification System, Type I Restriction-Modification	54208	56220	
fig|3132360.4.peg.51	CDS	JBBJSN010000001.1	57588	57118	471	tmRNA-binding protein SmpB	Translation termination factors bacterial	57118	57588	
fig|3132360.4.peg.52	CDS	JBBJSN010000001.1	60070	57728	2343	3'-to-5' exoribonuclease RNase R	RNA processing and degradation, bacterial	57728	60070	
fig|3132360.4.peg.53	CDS	JBBJSN010000001.1	60836	60090	747	Carboxylesterase (EC 3.1.1.1)	- none -	60090	60836	
fig|3132360.4.peg.54	CDS	JBBJSN010000001.1	61194	60961	234	Protein translocase membrane subunit SecG	- none -	60961	61194	
fig|3132360.4.peg.55	CDS	JBBJSN010000001.1	61671	61381	291	hypothetical protein	- none -	61381	61671	
fig|3132360.4.peg.56	CDS	JBBJSN010000001.1	61931	61698	234	hypothetical protein	- none -	61698	61931	
fig|3132360.4.peg.57	CDS	JBBJSN010000001.1	62085	62489	405	hypothetical protein	- none -	62085	62489	
fig|3132360.4.peg.58	CDS	JBBJSN010000001.1	62620	63018	399	hypothetical protein	- none -	62620	63018	
fig|3132360.4.peg.59	CDS	JBBJSN010000001.1	63101	63421	321	Uncharacterized transcriptional regulator YvaP, HxlR family	- none -	63101	63421	
fig|3132360.4.peg.60	CDS	JBBJSN010000001.1	64191	63502	690	Choline ABC transport system, permease protein OpuBD	Choline and Betaine Uptake and Betaine Biosynthesis	63502	64191	
fig|3132360.4.peg.61	CDS	JBBJSN010000001.1	65130	64213	918	Choline ABC transport system, choline-binding protein OpuBC	Choline and Betaine Uptake and Betaine Biosynthesis	64213	65130	
fig|3132360.4.peg.62	CDS	JBBJSN010000001.1	65797	65144	654	Choline ABC transport system, permease protein OpuBB	Choline and Betaine Uptake and Betaine Biosynthesis	65144	65797	
fig|3132360.4.peg.63	CDS	JBBJSN010000001.1	66959	65811	1149	Choline ABC transport system, ATP-binding protein OpuBA	Choline and Betaine Uptake and Betaine Biosynthesis	65811	66959	
fig|3132360.4.peg.64	CDS	JBBJSN010000001.1	67190	67765	576	hypothetical protein	- none -	67190	67765	
fig|3132360.4.peg.65	CDS	JBBJSN010000001.1	68453	67821	633	UPF0056 membrane protein YvbG	- none -	67821	68453	
fig|3132360.4.peg.66	CDS	JBBJSN010000001.1	68571	69035	465	hypothetical protein	- none -	68571	69035	
fig|3132360.4.peg.67	CDS	JBBJSN010000001.1	69051	69515	465	Uncharacterized N-acetyltransferase YvbK, GNAT-family	- none -	69051	69515	
fig|3132360.4.peg.68	CDS	JBBJSN010000001.1	69816	69535	282	hypothetical protein	- none -	69535	69816	
fig|3132360.4.peg.69	CDS	JBBJSN010000001.1	70181	69813	369	hypothetical protein	- none -	69813	70181	
fig|3132360.4.peg.70	CDS	JBBJSN010000001.1	71575	70178	1398	hypothetical protein	- none -	70178	71575	
fig|3132360.4.peg.71	CDS	JBBJSN010000001.1	72314	71547	768	hypothetical protein	- none -	71547	72314	
fig|3132360.4.peg.72	CDS	JBBJSN010000001.1	72642	72373	270	hypothetical protein	- none -	72373	72642	
fig|3132360.4.peg.73	CDS	JBBJSN010000001.1	74195	72903	1293	Enolase (EC 4.2.1.11)	Serine-glyoxylate cycle	72903	74195	
fig|3132360.4.peg.74	CDS	JBBJSN010000001.1	75760	74225	1536	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)	- none -	74225	75760	
fig|3132360.4.peg.75	CDS	JBBJSN010000001.1	76514	75753	762	Triosephosphate isomerase (EC 5.3.1.1)	- none -	75753	76514	
fig|3132360.4.peg.76	CDS	JBBJSN010000001.1	77729	76545	1185	Phosphoglycerate kinase (EC 2.7.2.3)	- none -	76545	77729	
fig|3132360.4.peg.77	CDS	JBBJSN010000001.1	78950	77943	1008	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Pyridoxin (Vitamin B6) Biosynthesis	77943	78950	
fig|3132360.4.peg.78	CDS	JBBJSN010000001.1	80019	78982	1038	Central glycolytic genes regulator	- none -	78982	80019	
fig|3132360.4.peg.79	CDS	JBBJSN010000001.1	81748	80333	1416	Amino-acid permease RocC	- none -	80333	81748	
fig|3132360.4.peg.80	CDS	JBBJSN010000001.1	83053	81860	1194	Ornithine aminotransferase (EC 2.6.1.13)	Arginine and Ornithine Degradation, Dimethylarginine metabolism	81860	83053	
fig|3132360.4.peg.81	CDS	JBBJSN010000001.1	83263	84705	1443	Arginine utilization regulatory protein RocR	Arginine and Ornithine Degradation	83263	84705	
fig|3132360.4.peg.82	CDS	JBBJSN010000001.1	85470	84733	738	Lactate-responsive regulator LutR, GntR family	- none -	84733	85470	
fig|3132360.4.peg.83	CDS	JBBJSN010000001.1	86940	85642	1299	RNA polymerase sigma-54 factor RpoN	Flagellum, Transcription initiation, bacterial sigma factors	85642	86940	
fig|3132360.4.peg.84	CDS	JBBJSN010000001.1	87011	87226	216	hypothetical protein	- none -	87011	87226	
fig|3132360.4.peg.85	CDS	JBBJSN010000001.1	88571	87246	1326	DNA-DAMAGE-INDUCIBLE PROTEIN	- none -	87246	88571	
fig|3132360.4.peg.86	CDS	JBBJSN010000001.1	89449	88634	816	Nickel ABC transporter, ATP-binding protein NikE (TC 3.A.1.5.3)	- none -	88634	89449	
fig|3132360.4.peg.87	CDS	JBBJSN010000001.1	90278	89463	816	Nickel ABC transporter, ATP-binding protein NikD (TC 3.A.1.5.3)	- none -	89463	90278	
fig|3132360.4.peg.88	CDS	JBBJSN010000001.1	91116	90283	834	Nickel ABC transporter, permease protein NikC (TC 3.A.1.5.3)	- none -	90283	91116	
fig|3132360.4.peg.89	CDS	JBBJSN010000001.1	92057	91113	945	Nickel ABC transporter, permease protein NikB (TC 3.A.1.5.3)	- none -	91113	92057	
fig|3132360.4.peg.90	CDS	JBBJSN010000001.1	93698	92076	1623	Nickel ABC transporter, substrate-binding protein NikA (TC 3.A.1.5.3)	- none -	92076	93698	
fig|3132360.4.peg.91	CDS	JBBJSN010000001.1	95026	93848	1179	4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid carrier) aminotransferase	N-linked Glycosylation in Bacteria	93848	95026	
fig|3132360.4.peg.92	CDS	JBBJSN010000001.1	95712	95026	687	hypothetical protein	- none -	95026	95712	
fig|3132360.4.peg.93	CDS	JBBJSN010000001.1	96271	95675	597	Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-)	N-linked Glycosylation in Bacteria	95675	96271	
fig|3132360.4.peg.94	CDS	JBBJSN010000001.1	97764	96289	1476	Uncharacterized membrane protein EpsK	- none -	96289	97764	
fig|3132360.4.peg.95	CDS	JBBJSN010000001.1	98860	97832	1029	Polysaccharide pyruvyl transferase EpsI	- none -	97832	98860	
fig|3132360.4.peg.96	CDS	JBBJSN010000001.1	99888	98866	1023	hypothetical protein	- none -	98866	99888	
fig|3132360.4.peg.97	CDS	JBBJSN010000001.1	101019	99916	1104	hypothetical protein	- none -	99916	101019	
fig|3132360.4.peg.98	CDS	JBBJSN010000001.1	102164	101034	1131	hypothetical protein	- none -	101034	102164	
fig|3132360.4.peg.99	CDS	JBBJSN010000001.1	102996	102157	840	hypothetical protein	- none -	102157	102996	
fig|3132360.4.peg.100	CDS	JBBJSN010000001.1	104138	102999	1140	hypothetical protein	- none -	102999	104138	
fig|3132360.4.peg.101	CDS	JBBJSN010000001.1	105978	104104	1875	Probable polysaccharide biosynthesis protein EpsC	- none -	104104	105978	
fig|3132360.4.peg.102	CDS	JBBJSN010000001.1	106827	106144	684	Tyrosine-protein kinase EpsD (EC 2.7.10.2)	- none -	106144	106827	
fig|3132360.4.peg.103	CDS	JBBJSN010000001.1	107548	106817	732	hypothetical protein	- none -	106817	107548	
fig|3132360.4.peg.104	CDS	JBBJSN010000001.1	107806	108276	471	Slr, positive regulator of the extracellular matrix biosynthesis operon yqxM-sipW-tasA	- none -	107806	108276	
fig|3132360.4.peg.105	CDS	JBBJSN010000001.1	108587	108363	225	hypothetical protein	- none -	108363	108587	
fig|3132360.4.peg.106	CDS	JBBJSN010000001.1	109628	108726	903	Iron(III) dicitrate transport system, periplasmic iron-binding protein FecB (TC 3.A.1.14.1)	- none -	108726	109628	
fig|3132360.4.peg.107	CDS	JBBJSN010000001.1	110650	109649	1002	Ferrichrome transport system permease protein FhuG	- none -	109649	110650	
fig|3132360.4.peg.108	CDS	JBBJSN010000001.1	111675	110647	1029	Ferrichrome transport system permease protein FhuB	- none -	110647	111675	
fig|3132360.4.peg.109	CDS	JBBJSN010000001.1	111985	113394	1410	Peptidoglycan-N-acetylmuramic acid deacetylase PdaC	- none -	111985	113394	
fig|3132360.4.peg.110	CDS	JBBJSN010000001.1	114998	113409	1590	Energy-dependent translational throttle protein EttA	- none -	113409	114998	
fig|3132360.4.peg.111	CDS	JBBJSN010000001.1	116071	115301	771	Nickel ABC transporter, ATP-binding protein NikE (TC 3.A.1.5.3)	- none -	115301	116071	
fig|3132360.4.peg.112	CDS	JBBJSN010000001.1	116880	116065	816	hypothetical protein	- none -	116065	116880	
fig|3132360.4.peg.113	CDS	JBBJSN010000001.1	117733	116843	891	Nickel ABC transporter, permease protein NikC (TC 3.A.1.5.3)	- none -	116843	117733	
fig|3132360.4.peg.114	CDS	JBBJSN010000001.1	118665	117736	930	Nickel ABC transporter, permease protein NikB (TC 3.A.1.5.3)	- none -	117736	118665	
fig|3132360.4.peg.115	CDS	JBBJSN010000001.1	120312	118681	1632	Nickel ABC transporter, substrate-binding protein NikA (TC 3.A.1.5.3)	- none -	118681	120312	
fig|3132360.4.peg.116	CDS	JBBJSN010000001.1	121605	120436	1170	Macrolide glycosyltransferase (EC 2.4.1.-)	- none -	120436	121605	
fig|3132360.4.peg.117	CDS	JBBJSN010000001.1	122301	121837	465	hypothetical protein	- none -	121837	122301	
fig|3132360.4.rna.1	RNA	JBBJSN010000001.1	122666	122591	76	tRNA-Arg-CCG	- none -	122591	122666	
fig|3132360.4.peg.118	CDS	JBBJSN010000001.1	123089	122784	306	hypothetical protein	- none -	122784	123089	
fig|3132360.4.peg.119	CDS	JBBJSN010000001.1	123317	123913	597	ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	- none -	123317	123913	
fig|3132360.4.peg.120	CDS	JBBJSN010000001.1	124551	123973	579	Lysine decarboxylase family	- none -	123973	124551	
fig|3132360.4.peg.121	CDS	JBBJSN010000001.1	124689	125018	330	MazG related NTP pyrophosphohydrolase	- none -	124689	125018	
fig|3132360.4.peg.122	CDS	JBBJSN010000001.1	126669	125047	1623	Sulfate permease	- none -	125047	126669	
fig|3132360.4.peg.123	CDS	JBBJSN010000001.1	127318	126707	612	Carbonic anhydrase, beta class (EC 4.2.1.1)	- none -	126707	127318	
fig|3132360.4.peg.124	CDS	JBBJSN010000001.1	127376	127492	117	hypothetical protein	- none -	127376	127492	
fig|3132360.4.peg.125	CDS	JBBJSN010000001.1	127842	128813	972	Glyoxylate reductase (EC 1.1.1.79) @ Glyoxylate reductase (EC 1.1.1.26) @ Hydroxypyruvate reductase (EC 1.1.1.81)	Glycerate metabolism, Glycolate, glyoxylate interconversions, Glycolate, glyoxylate interconversions, Glycolate, glyoxylate interconversions	127842	128813	
fig|3132360.4.peg.126	CDS	JBBJSN010000001.1	129004	129492	489	Ribonuclease (Barnase), secreted	- none -	129004	129492	
fig|3132360.4.peg.127	CDS	JBBJSN010000001.1	130285	129539	747	hypothetical protein	- none -	129539	130285	
fig|3132360.4.peg.128	CDS	JBBJSN010000001.1	130582	130325	258	Catabolite repression HPr-like protein Crh	HPr catabolite repression system	130325	130582	
fig|3132360.4.peg.129	CDS	JBBJSN010000001.1	131559	130609	951	Sporulation transcription regulator WhiA	- none -	130609	131559	
fig|3132360.4.peg.130	CDS	JBBJSN010000001.1	132536	131577	960	FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like	- none -	131577	132536	
fig|3132360.4.peg.131	CDS	JBBJSN010000001.1	133460	132537	924	RNase adapter protein RapZ	- none -	132537	133460	
fig|3132360.4.peg.132	CDS	JBBJSN010000001.1	133928	133464	465	Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	- none -	133464	133928	
fig|3132360.4.peg.133	CDS	JBBJSN010000001.1	135269	134286	984	Thioredoxin reductase (EC 1.8.1.9)	Thioredoxin-disulfide reductase, pyrimidine conversions	134286	135269	
fig|3132360.4.peg.134	CDS	JBBJSN010000001.1	135306	135422	117	hypothetical protein	- none -	135306	135422	
fig|3132360.4.peg.135	CDS	JBBJSN010000001.1	136861	135470	1392	hypothetical protein	- none -	135470	136861	
fig|3132360.4.peg.136	CDS	JBBJSN010000001.1	138682	137225	1458	TPR repeat-containing protein YvcD	- none -	137225	138682	
fig|3132360.4.peg.137	CDS	JBBJSN010000001.1	139443	138814	630	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	Histidine Biosynthesis, Histidine Biosynthesis, Riboflavin synthesis cluster	138814	139443	
fig|3132360.4.peg.138	CDS	JBBJSN010000001.1	140195	139440	756	Imidazole glycerol phosphate synthase cyclase subunit	- none -	139440	140195	
fig|3132360.4.peg.139	CDS	JBBJSN010000001.1	140932	140195	738	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more., Histidine Biosynthesis	140195	140932	
fig|3132360.4.peg.140	CDS	JBBJSN010000001.1	141567	140929	639	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	- none -	140929	141567	
fig|3132360.4.peg.141	CDS	JBBJSN010000001.1	142151	141567	585	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	Histidine Biosynthesis	141567	142151	
fig|3132360.4.peg.142	CDS	JBBJSN010000001.1	143437	142148	1290	Histidinol dehydrogenase (EC 1.1.1.23)	Histidine Biosynthesis	142148	143437	
fig|3132360.4.peg.143	CDS	JBBJSN010000001.1	144075	143434	642	ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGs	- none -	143434	144075	
fig|3132360.4.peg.144	CDS	JBBJSN010000001.1	145243	144068	1176	ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	Histidine Biosynthesis	144068	145243	
fig|3132360.4.peg.145	CDS	JBBJSN010000001.1	145477	146271	795	Uncharacterized protein YvpB	- none -	145477	146271	
fig|3132360.4.peg.146	CDS	JBBJSN010000001.1	147097	146456	642	Rrf2-linked NADH-flavin reductase	- none -	146456	147097	
fig|3132360.4.peg.147	CDS	JBBJSN010000001.1	147611	147183	429	Rrf2 family transcriptional regulator, group III	Rrf2 family transcriptional regulators	147183	147611	
fig|3132360.4.peg.148	CDS	JBBJSN010000001.1	148199	147681	519	Putative acetyltransferase YvoF	- none -	147681	148199	
fig|3132360.4.peg.149	CDS	JBBJSN010000001.1	148851	148201	651	Pyrophosphatase PpaX (EC 3.6.1.1)	Phosphate metabolism	148201	148851	
fig|3132360.4.peg.150	CDS	JBBJSN010000001.1	149792	148848	945	Nucleoside binding-domain containing protein YvoD	- none -	148848	149792	
fig|3132360.4.peg.151	CDS	JBBJSN010000001.1	150636	149812	825	Prolipoprotein diacylglyceryl transferase	- none -	149812	150636	
fig|3132360.4.peg.152	CDS	JBBJSN010000001.1	151580	150648	933	HPr kinase/phosphorylase	- none -	150648	151580	
fig|3132360.4.peg.153	CDS	JBBJSN010000001.1	151758	152948	1191	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	Chitin and N-acetylglucosamine utilization	151758	152948	
fig|3132360.4.peg.154	CDS	JBBJSN010000001.1	152948	153673	726	Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	Chitin and N-acetylglucosamine utilization	152948	153673	
fig|3132360.4.peg.155	CDS	JBBJSN010000001.1	153697	154422	726	Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family	Chitin and N-acetylglucosamine utilization	153697	154422	
fig|3132360.4.peg.156	CDS	JBBJSN010000001.1	158309	154452	3858	hypothetical protein	- none -	154452	158309	
fig|3132360.4.peg.157	CDS	JBBJSN010000001.1	158790	158404	387	Uncharacterized membrane protein YvlD	- none -	158404	158790	
fig|3132360.4.peg.158	CDS	JBBJSN010000001.1	158985	158791	195	hypothetical protein	- none -	158791	158985	
fig|3132360.4.peg.159	CDS	JBBJSN010000001.1	160083	158992	1092	Uncharacterized protein YvlB	- none -	158992	160083	
fig|3132360.4.peg.160	CDS	JBBJSN010000001.1	160430	160095	336	Uncharacterized membrane protein YvlA	- none -	160095	160430	
fig|3132360.4.peg.161	CDS	JBBJSN010000001.1	160628	160858	231	hypothetical protein	- none -	160628	160858	
fig|3132360.4.peg.162	CDS	JBBJSN010000001.1	163766	160890	2877	Excinuclease ABC subunit A	DNA repair, UvrABC system	160890	163766	
fig|3132360.4.peg.163	CDS	JBBJSN010000001.1	165759	163774	1986	Excinuclease ABC subunit B	DNA repair, UvrABC system	163774	165759	
fig|3132360.4.peg.164	CDS	JBBJSN010000001.1	166299	166054	246	Protein CsbA	- none -	166054	166299	
fig|3132360.4.peg.165	CDS	JBBJSN010000001.1	166584	169115	2532	Pyruvate-utilizing enzyme, similar to phosphoenolpyruvate synthase	- none -	166584	169115	
fig|3132360.4.peg.166	CDS	JBBJSN010000001.1	169196	169768	573	hypothetical protein	- none -	169196	169768	
fig|3132360.4.peg.167	CDS	JBBJSN010000001.1	169809	171143	1335	hypothetical protein	- none -	169809	171143	
fig|3132360.4.peg.168	CDS	JBBJSN010000001.1	171420	172403	984	hypothetical protein	- none -	171420	172403	
fig|3132360.4.peg.169	CDS	JBBJSN010000001.1	172400	173086	687	hypothetical protein	- none -	172400	173086	
fig|3132360.4.peg.170	CDS	JBBJSN010000001.1	173083	174498	1416	Two-component sensor histidine kinase Bsel_1486	- none -	173083	174498	
fig|3132360.4.peg.171	CDS	JBBJSN010000001.1	176031	174682	1350	Uncharacterized amino acid permease YvbW	- none -	174682	176031	
fig|3132360.4.peg.172	CDS	JBBJSN010000001.1	177096	176422	675	Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	- none -	176422	177096	
fig|3132360.4.peg.173	CDS	JBBJSN010000001.1	177326	177691	366	Transcriptional regulator, HxlR family	- none -	177326	177691	
fig|3132360.4.peg.174	CDS	JBBJSN010000001.1	178888	177701	1188	Cell division topological determinant MinJ	Bacillus subtilis scratch - gjo	177701	178888	
fig|3132360.4.peg.175	CDS	JBBJSN010000001.1	179310	178957	354	hypothetical protein	- none -	178957	179310	
fig|3132360.4.peg.176	CDS	JBBJSN010000001.1	181102	179654	1449	Carboxyl-terminal protease (EC 3.4.21.102)	- none -	179654	181102	
fig|3132360.4.peg.177	CDS	JBBJSN010000001.1	181256	181996	741	UPF0721 transmembrane protein YdhB	- none -	181256	181996	
fig|3132360.4.peg.178	CDS	JBBJSN010000001.1	183312	182047	1266	Murein hydrolase activator EnvC	- none -	182047	183312	
fig|3132360.4.peg.179	CDS	JBBJSN010000001.1	184314	183424	891	Cell-division-associated, ABC-transporter-like signaling protein FtsX	- none -	183424	184314	
fig|3132360.4.peg.180	CDS	JBBJSN010000001.1	184993	184307	687	Cell-division-associated, ABC-transporter-like signaling protein FtsE	- none -	184307	184993	
fig|3132360.4.peg.181	CDS	JBBJSN010000001.1	185703	185374	330	hypothetical protein	- none -	185374	185703	
fig|3132360.4.peg.182	CDS	JBBJSN010000001.1	186600	185752	849	UPF0750 membrane protein YvjA	- none -	185752	186600	
fig|3132360.4.peg.183	CDS	JBBJSN010000001.1	186790	187524	735	Hydrolase, alpha/beta fold family	- none -	186790	187524	
fig|3132360.4.peg.184	CDS	JBBJSN010000001.1	189530	187737	1794	Oligoendopeptidase F-like protein	- none -	187737	189530	
fig|3132360.4.peg.185	CDS	JBBJSN010000001.1	190638	189655	984	Peptide chain release factor 2 @ programmed frameshift-containing	Programmed frameshift, Programmed frameshift, Translation termination factors bacterial	189655	190638	
fig|3132360.4.peg.186	CDS	JBBJSN010000001.1	193349	190824	2526	Protein translocase subunit SecA	- none -	190824	193349	
fig|3132360.4.peg.187	CDS	JBBJSN010000001.1	194099	193536	564	Ribosome hibernation promoting factor Hpf	- none -	193536	194099	
